Time/s,Azimuth/deg,Zenith/deg
-9.863347480510393,1.5622007704270653,0.5233595624294397
-9.84643627065402,1.559522297918753,0.78459095727845
-9.82277680521821,1.5557750067273244,1.0452846326765346
-9.79238529921875,1.5509614650589802,1.305261922200517
-9.755282581475768,1.5450849718747386,1.5643446504023093
-9.711494080338678,1.5381495546294903,1.8223552549214745
-9.661049806258877,1.5301599665117833,2.0791169081775944
-9.603984331222073,1.5211216831862255,2.334453638559055
-9.54033676505437,1.5110408990407351,2.5881904510252074
-9.470150728618355,1.499924522941219,2.840153447039228
-9.393474323917527,1.4877801734965808,3.0901699437494745
-9.310360101129598,1.474616173837306,3.338068592337709
-9.220865022591221,1.4604415459112046,3.583679495453004
-9.125050423758843,1.4452660043002186,3.8268343236508984
-9.022981971172461,1.4290999495625327,4.067366430758002
-8.91472961745104,1.411954461104552,4.3051109680829525
-8.800367553350505,1.3938412895876298,4.539904997395468
-8.679974156917067,1.3747728488747497,4.771587602596084
-8.553631939770861,1.354762207522687,5.000000000000001
-8.421427490556587,1.3338230798254704,5.224985647159489
-8.283451415599977,1.3119698164152913,5.446390350150271
-8.13979827681074,1.2892173944272953,5.664062369248328
-7.990566526874576,1.265581407235005,5.877852522924732
-7.835858441778596,1.2410780537633972,6.087614290087206
-7.675780050716484,1.2157241273869723,6.2932039104983755
-7.510441063421379,1.1895370044204114,6.494480483301837
-7.339954794976307,1.1625346322097199,6.691306063588582
-7.16443808815368,1.1347355168320126,6.88354575693754
-6.984011233337101,1.1061587104123725,7.0710678118654755
-6.798797886080338,1.0768237980664759,7.253743710122876
-6.60892498235999,1.0467508844779339,7.431448254773942
-6.414522651579899,1.0159605801195437,7.6040596560003095
-6.21572412738697,0.9844739871279029,7.771459614569709
-6.01266565635948,0.9523126848410578,7.933533402912351
-5.8054864046304715,0.9194987150091026,8.090169943749475
-5.594328362510245,0.8860545666878656,8.241261886220157
-5.379336247173292,0.852003160826034,8.386705679454241
-5.160657403476366,0.8173678345562797,8.526401643540922
-4.9384417029756875,0.7821723252011549,8.660254037844387
-4.712841441212458,0.7464407540047169,8.788171126619654
-4.484011233337102,0.7101976096010313,8.910065241883679
-4.252107908143777,0.6734677312308875,9.025852843498607
-4.017290400587739,0.6362762917182219,9.135454576426008
-3.779719642859271,0.5986487802179224,9.238795325112868
-3.5395584540887963,0.5606109847468355,9.335804264972017
-3.296971428758779,0.5221889745099465,9.426414910921784
-3.052124823898888,0.48340908203384975,9.510565162951535
-2.8051864451417337,0.44429788511974944,9.58819734868193
-2.556325531717268,0.4048821886283625,9.659258262890683
-2.305712640464673,0.3651890061092064,9.723699203976766
-2.0535195289412207,0.32524554128686095,9.781476007338057
-1.7999190377082206,0.2850791694168947,9.832549075639546
-1.545084971874737,0.24471741852423234,9.876883405951379
-1.289191981980247,0.20418795053682132,9.914448613738104
-1.0324154442978848,0.1635185423275281,9.945218953682733
-0.7749313406403022,0.12273706667725698,9.969173337331279
-0.5169161377505294,0.08187147317233857,9.986295347545738
-0.25854666636047935,0.040949769049279175,9.996573249755572
-0.0,0.0,10.0
0.25854666636047935,-0.040949769049279175,9.996573249755572
0.5169161377505294,-0.08187147317233857,9.986295347545738
0.7749313406403022,-0.12273706667725698,9.969173337331279
1.0324154442978848,-0.1635185423275281,9.945218953682733
1.289191981980247,-0.20418795053682132,9.914448613738104
1.545084971874737,-0.24471741852423234,9.876883405951379
1.7999190377082206,-0.2850791694168947,9.832549075639546
2.0535195289412207,-0.32524554128686095,9.781476007338057
2.305712640464673,-0.3651890061092064,9.723699203976766
2.556325531717268,-0.4048821886283625,9.659258262890683
2.8051864451417337,-0.44429788511974944,9.58819734868193
3.052124823898888,-0.48340908203384975,9.510565162951535
3.296971428758779,-0.5221889745099465,9.426414910921784
3.5395584540887963,-0.5606109847468355,9.335804264972017
3.779719642859271,-0.5986487802179224,9.238795325112868
4.017290400587739,-0.6362762917182219,9.135454576426008
4.252107908143777,-0.6734677312308875,9.025852843498607
4.484011233337102,-0.7101976096010313,8.910065241883679
4.712841441212458,-0.7464407540047169,8.788171126619654
4.9384417029756875,-0.7821723252011549,8.660254037844387
5.160657403476366,-0.8173678345562797,8.526401643540922
5.379336247173292,-0.852003160826034,8.386705679454241
5.594328362510245,-0.8860545666878656,8.241261886220157
5.8054864046304715,-0.9194987150091026,8.090169943749475
6.01266565635948,-0.9523126848410578,7.933533402912351
6.21572412738697,-0.9844739871279029,7.771459614569709
6.414522651579899,-1.0159605801195437,7.6040596560003095
6.60892498235999,-1.0467508844779339,7.431448254773942
6.798797886080338,-1.0768237980664759,7.253743710122876
6.984011233337101,-1.1061587104123725,7.0710678118654755
7.16443808815368,-1.1347355168320126,6.88354575693754
7.339954794976307,-1.1625346322097199,6.691306063588582
7.510441063421379,-1.1895370044204114,6.494480483301837
7.675780050716484,-1.2157241273869723,6.2932039104983755
7.835858441778596,-1.2410780537633972,6.087614290087206
7.990566526874576,-1.265581407235005,5.877852522924732
8.13979827681074,-1.2892173944272953,5.664062369248328
8.283451415599977,-1.3119698164152913,5.446390350150271
8.421427490556587,-1.3338230798254704,5.224985647159489
8.553631939770861,-1.354762207522687,5.000000000000001
8.679974156917067,-1.3747728488747497,4.771587602596084
8.800367553350505,-1.3938412895876298,4.539904997395468
8.91472961745104,-1.411954461104552,4.3051109680829525
9.022981971172461,-1.4290999495625327,4.067366430758002
9.125050423758843,-1.4452660043002186,3.8268343236508984
9.220865022591221,-1.4604415459112046,3.583679495453004
9.310360101129598,-1.474616173837306,3.338068592337709
9.393474323917527,-1.4877801734965808,3.0901699437494745
9.470150728618355,-1.499924522941219,2.840153447039228
9.54033676505437,-1.5110408990407351,2.5881904510252074
